,0,1,2,3,4,5
1192,5.965,0.09,0.09,6.01e-08,0.00183494,-0.00310935
1193,5.97,0.09,0.09,6.16e-08,0.0018353,-0.00311144
1194,5.975,0.09,0.09,6.35e-08,0.00183566,-0.00311354
1195,5.98,0.09,0.09,6.59e-08,0.00183604,-0.00311566
1196,5.985,0.09,0.09,6.92e-08,0.00183642,-0.00311779
1197,5.99,0.09,0.09,5.73e-08,0.00183682,-0.00311992
1198,5.995,0.09,0.09,5.88e-08,0.00183723,-0.00312208
1199,6.0,0.09,0.09,6.98e-08,0.00183764,-0.00312426
1200,6.005,0.09,0.09,5.97e-08,0.00183806,-0.00312644
1201,6.01,0.09,0.09,5.87e-08,0.00183848,-0.00312863
1202,6.015,0.09,0.09,5.83e-08,0.00183891,-0.00313084
1203,6.02,0.09,0.09,5.79e-08,0.00183935,-0.00313305
1204,6.025,0.09,0.09,5.75e-08,0.00183978,-0.00313527
1205,6.03,0.09,0.09,5.71e-08,0.00184022,-0.0031375
1206,6.035,0.09,0.09,5.66e-08,0.00184066,-0.00313973
1207,6.04,0.09,0.09,5.62e-08,0.00184111,-0.00314198
1208,6.045,0.09,0.09,5.57e-08,0.00184155,-0.00314423
1209,6.05,0.09,0.09,5.54e-08,0.00184199,-0.00314648
1210,6.055,0.09,0.09,5.51e-08,0.00184244,-0.00314874
1211,6.06,0.09,0.09,5.48e-08,0.00184288,-0.00315101
1212,6.065,0.09,0.09,5.47e-08,0.00184333,-0.00315328
1213,6.07,0.09,0.09,5.45e-08,0.00184377,-0.00315555
1214,6.075,0.09,0.09,5.44e-08,0.00184421,-0.00315782
1215,6.08,0.09,0.09,5.43e-08,0.00184465,-0.0031601
1216,6.085,0.09,0.09,5.43e-08,0.00184509,-0.00316238
1217,6.09,0.09,0.09,5.42e-08,0.00184552,-0.00316466
1218,6.095,0.09,0.09,5.42e-08,0.00184595,-0.00316693
1219,6.1,0.09,0.09,5.42e-08,0.00184637,-0.00316921
1220,6.105,0.09,0.09,2.85e-08,0.0018468,-0.00317148
1221,6.11,0.09,0.09,2.94e-08,0.00184721,-0.00317375
1222,6.115,0.09,0.09,2.47e-08,0.00184762,-0.00317602
1223,6.12,0.09,0.09,2.51e-08,0.00184803,-0.0031783000000000002
1224,6.125,0.09,0.09,2.58e-08,0.00184842,-0.00318056
1225,6.13,0.09,0.09,2.62e-08,0.00184882,-0.00318283
1226,6.135,0.09,0.09,2.91e-08,0.0018492,-0.00318509
1227,6.14,0.09,0.09,2.49e-08,0.00184958,-0.00318735
1228,6.145,0.09,0.09,2.49e-08,0.00184995,-0.0031896
1229,6.15,0.09,0.09,2.51e-08,0.00185031,-0.00319185
1230,6.155,0.09,0.09,2.49e-08,0.00185067,-0.0031941
1231,6.16,0.09,0.09,2.53e-08,0.00185102,-0.00319634
1232,6.165,0.09,0.09,2.58e-08,0.00185137,-0.00319857
1233,6.17,0.09,0.09,2.62e-08,0.0018517,-0.0032008
1234,6.175,0.09,0.09,2.65e-08,0.00185203,-0.00320302
1235,6.18,0.09,0.09,2.47e-08,0.00185236,-0.00320524
1236,6.185,0.09,0.09,2.58e-08,0.00185267,-0.00320745
1237,6.19,0.09,0.09,2.57e-08,0.00185298,-0.00320966
1238,6.195,0.09,0.09,2.57e-08,0.00185328,-0.00321186
1239,6.2,0.09,0.09,2.57e-08,0.00185358,-0.00321406
1240,6.205,0.09,0.09,2.57e-08,0.00185387,-0.00321625
1241,6.21,0.09,0.09,2.58e-08,0.00185416,-0.00321844
1242,6.215,0.09,0.09,2.47e-08,0.00185444,-0.00322062
1243,6.22,0.09,0.09,2.48e-08,0.00185471,-0.00322279
1244,6.225,0.09,0.09,2.5e-08,0.00185498,-0.00322496
1245,6.23,0.09,0.09,2.52e-08,0.00185524,-0.00322712
1246,6.235,0.09,0.09,2.55e-08,0.00185549,-0.00322928
1247,6.24,0.09,0.09,2.5e-08,0.00185574,-0.00323143
1248,6.245,0.09,0.09,2.52e-08,0.00185599,-0.00323358
1249,6.25,0.09,0.09,5.35e-08,0.00185622,-0.00323574
1250,6.255,0.09,0.09,5.5e-08,0.00185646,-0.00323787
1251,6.26,0.09,0.09,2.62e-08,0.0018567,-0.00323999
1252,6.265,0.09,0.09,2.56e-08,0.00185693,-0.00324212
1253,6.27,0.09,0.09,2.58e-08,0.00185715,-0.00324424
1254,6.275,0.09,0.09,2.58e-08,0.00185737,-0.00324635
1255,6.28,0.09,0.09,2.48e-08,0.00185758,-0.00324846
1256,6.285,0.09,0.09,2.46e-08,0.00185779,-0.00325056
1257,6.29,0.09,0.09,2.45e-08,0.00185799,-0.00325265
1258,6.295,0.09,0.09,2.44e-08,0.00185818,-0.00325474
1259,6.3,0.09,0.09,2.43e-08,0.00185837,-0.00325682
1260,6.305,0.09,0.09,2.42e-08,0.00185856,-0.00325889
1261,6.31,0.09,0.09,2.42e-08,0.00185873,-0.00326096
1262,6.315,0.09,0.09,2.41e-08,0.00185891,-0.00326302
1263,6.32,0.09,0.09,2.41e-08,0.00185908,-0.00326508
1264,6.325,0.09,0.09,2.42e-08,0.00185924,-0.00326713
1265,6.33,0.09,0.09,2.42e-08,0.0018594,-0.00326917
1266,6.335,0.09,0.09,2.42e-08,0.00185956,-0.00327121
1267,6.34,0.09,0.09,2.43e-08,0.00185971,-0.00327324
1268,6.345,0.09,0.09,2.43e-08,0.00185986,-0.00327527
1269,6.35,0.09,0.09,2.43e-08,0.00186,-0.00327729
1270,6.355,0.09,0.09,2.79e-08,0.00186014,-0.00327931
1271,6.36,0.09,0.09,2.82e-08,0.00186027,-0.00328132
1272,6.365,0.09,0.09,2.83e-08,0.0018604,-0.00328332
1273,6.37,0.09,0.09,3.08e-08,0.00186053,-0.00328532
1274,6.375,0.09,0.09,3.11e-08,0.00186065,-0.00328731
1275,6.38,0.09,0.09,3.11e-08,0.00186076,-0.0032893
1276,6.385,0.09,0.09,3.09e-08,0.00186088,-0.00329128
1277,6.39,0.09,0.09,3.06e-08,0.00186099,-0.00329325
1278,6.395,0.09,0.09,3.01e-08,0.00186109,-0.00329522
1279,6.4,0.09,0.09,2.92e-08,0.00186119,-0.00329719
1280,6.405,0.09,0.09,2.78e-08,0.00186129,-0.00329914
1281,6.41,0.09,0.09,2.67e-08,0.00186139,-0.00330109
1282,6.415,0.09,0.09,2.71e-08,0.00186148,-0.00330304
1283,6.42,0.09,0.09,2.76e-08,0.00186156,-0.00330498
1284,6.425,0.09,0.09,2.78e-08,0.00186165,-0.00330692
1285,6.43,0.09,0.09,2.79e-08,0.00186173,-0.00330885
1286,6.435,0.09,0.09,2.8e-08,0.00186181,-0.00331078
1287,6.44,0.09,0.09,2.73e-08,0.00186188,-0.0033126999999999996
1288,6.445,0.09,0.09,2.66e-08,0.00186196,-0.00331462
1289,6.45,0.09,0.09,2.66e-08,0.00186203,-0.00331654
1290,6.455,0.09,0.09,2.68e-08,0.0018621,-0.00331845
1291,6.46,0.09,0.09,2.68e-08,0.00186217,-0.00332035
1292,6.465,0.09,0.09,2.69e-08,0.00186223,-0.00332226
1293,6.47,0.09,0.09,2.69e-08,0.0018623,-0.00332416
1294,6.475,0.09,0.09,2.69e-08,0.00186236,-0.00332606
1295,6.48,0.09,0.09,2.67e-08,0.00186243,-0.00332796
1296,6.485,0.09,0.09,2.65e-08,0.0018625,-0.00332985
1297,6.49,0.09,0.09,2.66e-08,0.00186256,-0.00333174
1298,6.495,0.09,0.09,2.69e-08,0.00186262,-0.00333364
1299,6.5,0.09,0.09,2.69e-08,0.00186269,-0.00333552
1300,6.505,0.09,0.09,2.69e-08,0.00186275,-0.00333741
1301,6.51,0.09,0.09,2.69e-08,0.00186282,-0.0033393
1302,6.515,0.09,0.09,2.68e-08,0.00186288,-0.00334118
1303,6.52,0.09,0.09,2.67e-08,0.00186295,-0.00334307
1304,6.525,0.09,0.09,2.65e-08,0.00186302,-0.00334496
1305,6.53,0.09,0.09,2.64e-08,0.00186309,-0.00334684
1306,6.535,0.09,0.09,2.63e-08,0.00186317,-0.00334873
1307,6.54,0.09,0.09,2.6e-08,0.00186325,-0.00335062
1308,6.545,0.09,0.09,2.59e-08,0.00186333,-0.00335251
1309,6.55,0.09,0.09,2.58e-08,0.00186341,-0.0033544000000000004
1310,6.555,0.09,0.09,2.57e-08,0.0018635,-0.0033563000000000004
1311,6.56,0.09,0.09,3.06e-08,0.00186359,-0.0033582
1312,6.565,0.09,0.09,2.9e-08,0.00186369,-0.00336011
1313,6.57,0.09,0.09,2.78e-08,0.00186379,-0.00336202
1314,6.575,0.09,0.09,2.82e-08,0.0018639,-0.00336393
1315,6.58,0.09,0.09,3.2e-08,0.00186402,-0.00336585
1316,6.585,0.09,0.09,3.29e-08,0.00186413,-0.00336777
1317,6.59,0.09,0.09,3.28e-08,0.00186426,-0.0033696999999999998
1318,6.595,0.09,0.09,3.21e-08,0.00186439,-0.00337163
1319,6.6,0.09,0.09,2.74e-08,0.00186453,-0.00337357
1320,6.605,0.09,0.09,2.51e-08,0.00186467,-0.00337551
1321,6.61,0.09,0.09,2.52e-08,0.00186482,-0.00337746
1322,6.615,0.09,0.09,2.55e-08,0.00186498,-0.00337943
1323,6.62,0.09,0.09,2.56e-08,0.00186515,-0.0033814
1324,6.625,0.09,0.09,2.56e-08,0.00186533,-0.00338338
1325,6.63,0.09,0.09,2.55e-08,0.00186552,-0.00338536
1326,6.635,0.09,0.09,2.47e-08,0.00186571,-0.00338736
1327,6.64,0.09,0.09,2.47e-08,0.00186592,-0.00338937
1328,6.645,0.09,0.09,2.42e-08,0.00186613,-0.00339139
1329,6.65,0.09,0.09,2.4e-08,0.00186636,-0.00339342
1330,6.655,0.09,0.09,2.41e-08,0.0018666,-0.00339546
1331,6.66,0.09,0.09,2.41e-08,0.00186684,-0.00339752
1332,6.665,0.09,0.09,2.41e-08,0.0018671,-0.00339959
1333,6.67,0.09,0.09,2.41e-08,0.00186737,-0.00340167
1334,6.675,0.09,0.09,2.41e-08,0.00186765,-0.00340376
1335,6.68,0.09,0.09,2.41e-08,0.00186794,-0.00340587
1336,6.685,0.09,0.09,2.4e-08,0.00186825,-0.00340798
1337,6.69,0.09,0.09,2.4e-08,0.00186856,-0.00341011
1338,6.695,0.09,0.09,2.39e-08,0.00186889,-0.00341226
1339,6.7,0.09,0.09,2.39e-08,0.00186922,-0.00341442
1340,6.705,0.09,0.09,2.38e-08,0.00186957,-0.00341659
1341,6.71,0.09,0.09,2.36e-08,0.00186994,-0.00341878
1342,6.715,0.09,0.09,2.3e-08,0.00187031,-0.00342099
1343,6.72,0.09,0.09,2.28e-08,0.0018707,-0.0034232
1344,6.725,0.09,0.09,2.43e-08,0.0018711,-0.00342544
1345,6.73,0.09,0.09,2.56e-08,0.00187151,-0.00342769
1346,6.735,0.09,0.09,2.64e-08,0.00187193,-0.00342996
1347,6.74,0.09,0.09,2.68e-08,0.00187237,-0.00343224
1348,6.745,0.09,0.09,2.7e-08,0.00187282,-0.00343454
1349,6.75,0.09,0.09,2.7e-08,0.00187329,-0.00343685
1350,6.755,0.09,0.09,2.48e-08,0.00187377,-0.00343919
1351,6.76,0.09,0.09,2.57e-08,0.00187426,-0.00344154
1352,6.765,0.09,0.09,2.65e-08,0.00187477,-0.00344391
1353,6.77,0.09,0.09,2.67e-08,0.00187529,-0.0034463000000000002
1354,6.775,0.09,0.09,2.63e-08,0.00187582,-0.0034486999999999994
1355,6.78,0.09,0.09,2.44e-08,0.00187637,-0.00345112
1356,6.785,0.09,0.09,2e-08,0.00187693,-0.00345356
1357,6.79,0.09,0.09,1.97e-08,0.00187751,-0.00345602
1358,6.795,0.09,0.09,1.98e-08,0.0018781,-0.0034585
1359,6.8,0.09,0.09,1.98e-08,0.00187871,-0.003461
1360,6.805,0.09,0.09,1.97e-08,0.00187933,-0.00346352
1361,6.81,0.09,0.09,1.97e-08,0.00187996,-0.00346605
1362,6.815,0.09,0.09,1.96e-08,0.00188061,-0.00346861
1363,6.82,0.09,0.09,1.91e-08,0.00188127,-0.00347119
1364,6.825,0.09,0.09,1.88e-08,0.00188195,-0.00347378
1365,6.83,0.09,0.09,1.87e-08,0.00188264,-0.0034764
1366,6.835,0.09,0.09,1.85e-08,0.00188334,-0.00347903
1367,6.84,0.09,0.09,4.33e-08,0.00188405,-0.0034817
1368,6.845,0.09,0.09,4.49e-08,0.00188479,-0.00348438
1369,6.85,0.09,0.09,4.41e-08,0.00188553,-0.00348707
1370,6.855,0.09,0.09,4.39e-08,0.0018863,-0.00348978
1371,6.86,0.09,0.09,4.37e-08,0.00188707,-0.00349252
1372,6.865,0.09,0.09,4.34e-08,0.00188786,-0.00349527
1373,6.87,0.09,0.09,4.3e-08,0.00188866,-0.00349805
1374,6.875,0.09,0.09,4.24e-08,0.00188948,-0.00350084
1375,6.88,0.09,0.09,4.16e-08,0.00189031,-0.00350365
1376,6.885,0.09,0.09,4.03e-08,0.00189115,-0.00350648
1377,6.89,0.09,0.09,3.9e-08,0.001892,-0.00350932
1378,6.895,0.09,0.09,3.83e-08,0.00189286,-0.00351219
1379,6.9,0.09,0.09,3.87e-08,0.00189374,-0.00351507
1380,6.905,0.09,0.09,3.98e-08,0.00189462,-0.00351798
1381,6.91,0.09,0.09,4.09e-08,0.00189552,-0.0035209000000000004
1382,6.915,0.09,0.09,4.15e-08,0.00189643,-0.00352384
1383,6.92,0.09,0.09,4.19e-08,0.00189735,-0.00352679
1384,6.925,0.09,0.09,1.76e-08,0.00189829,-0.00352975
1385,6.93,0.09,0.09,1.69e-08,0.00189922,-0.00353274
1386,6.935,0.09,0.09,1.71e-08,0.00190017,-0.00353574
1387,6.94,0.09,0.09,4.01e-08,0.00190112,-0.00353877
1388,6.945,0.09,0.09,4.15e-08,0.00190208,-0.00354181
1389,6.95,0.09,0.09,3.99e-08,0.00190306,-0.00354486
1390,6.955,0.09,0.09,3.84e-08,0.00190404,-0.00354793
1391,6.96,0.09,0.09,3.67e-08,0.00190503,-0.00355101
1392,6.965,0.09,0.09,3.47e-08,0.00190603,-0.0035540999999999997
1393,6.97,0.09,0.09,3.32e-08,0.00190704,-0.00355721
1394,6.975,0.09,0.09,3.27e-08,0.00190806,-0.00356034
1395,6.98,0.09,0.09,3.26e-08,0.00190908,-0.00356348
1396,6.985,0.09,0.09,3.28e-08,0.0019101,-0.00356663
1397,6.99,0.09,0.09,3.29e-08,0.00191114,-0.0035698
1398,6.995,0.09,0.09,3.3e-08,0.00191218,-0.00357298
1399,7.0,0.09,0.09,3.3e-08,0.00191322,-0.00357617
1400,7.005,0.09,0.09,3.28e-08,0.00191427,-0.00357937
1401,7.01,0.09,0.09,3.22e-08,0.00191533,-0.00358259
1402,7.015,0.09,0.09,3.17e-08,0.00191639,-0.00358581
1403,7.02,0.09,0.09,3.16e-08,0.00191746,-0.00358905
1404,7.025,0.09,0.09,3.14e-08,0.00191853,-0.0035923
1405,7.03,0.09,0.09,3.12e-08,0.00191961,-0.00359556
1406,7.035,0.09,0.09,3.09e-08,0.00192069,-0.00359884
1407,7.04,0.09,0.09,3.05e-08,0.00192177,-0.00360212
1408,7.045,0.09,0.09,2.99e-08,0.00192286,-0.00360541
1409,7.05,0.09,0.09,2.93e-08,0.00192395,-0.00360871
1410,7.055,0.09,0.09,2.86e-08,0.00192504,-0.00361202
1411,7.06,0.09,0.09,2.8e-08,0.00192613,-0.00361533
1412,7.065,0.09,0.09,2.74e-08,0.00192723,-0.00361866
1413,7.07,0.09,0.09,2.71e-08,0.00192833,-0.003622
1414,7.075,0.09,0.09,2.72e-08,0.00192943,-0.00362534
1415,7.08,0.09,0.09,2.75e-08,0.00193053,-0.00362869
1416,7.085,0.09,0.09,2.79e-08,0.00193163,-0.00363204
1417,7.09,0.09,0.09,2.83e-08,0.00193273,-0.0036354
1418,7.095,0.09,0.09,2.85e-08,0.00193384,-0.00363877
1419,7.1,0.09,0.09,2.86e-08,0.00193494,-0.00364215
1420,7.105,0.09,0.09,2.86e-08,0.00193604,-0.00364553
1421,7.11,0.09,0.09,2.85e-08,0.00193714,-0.00364891
1422,7.115,0.09,0.09,2.83e-08,0.00193825,-0.0036523000000000003
1423,7.12,0.09,0.09,2.8e-08,0.00193935,-0.00365569
1424,7.125,0.09,0.09,2.75e-08,0.00194045,-0.00365909
1425,7.13,0.09,0.09,2.71e-08,0.00194155,-0.00366249
1426,7.135,0.09,0.09,2.65e-08,0.00194264,-0.00366589
1427,7.14,0.09,0.09,2.59e-08,0.00194374,-0.0036693000000000003
1428,7.145,0.09,0.09,2.52e-08,0.00194483,-0.00367271
1429,7.15,0.09,0.09,2.47e-08,0.00194592,-0.00367612
1430,7.155,0.09,0.09,2.43e-08,0.00194701,-0.00367953
1431,7.16,0.09,0.09,2.41e-08,0.0019481,-0.00368295
1432,7.165,0.09,0.09,2.42e-08,0.00194918,-0.00368636
1433,7.17,0.09,0.09,2.42e-08,0.00195026,-0.00368978
1434,7.175,0.09,0.09,2.44e-08,0.00195134,-0.0036931999999999993
1435,7.18,0.09,0.09,2.45e-08,0.00195242,-0.00369662
1436,7.185,0.09,0.09,2.47e-08,0.00195349,-0.00370004
1437,7.19,0.09,0.09,2.48e-08,0.00195455,-0.00370346
1438,7.195,0.09,0.09,2.48e-08,0.00195562,-0.00370687
1439,7.2,0.09,0.09,2.48e-08,0.00195668,-0.00371029
1440,7.205,0.09,0.09,2.48e-08,0.00195773,-0.00371371
1441,7.21,0.09,0.09,2.47e-08,0.00195878,-0.00371712
1442,7.215,0.09,0.09,2.45e-08,0.00195983,-0.00372054
1443,7.22,0.09,0.09,2.43e-08,0.00196087,-0.00372395
1444,7.225,0.09,0.09,2.41e-08,0.00196191,-0.00372735
1445,7.23,0.09,0.09,2.38e-08,0.00196294,-0.00373076
1446,7.235,0.09,0.09,2.35e-08,0.00196396,-0.00373416
1447,7.24,0.09,0.09,2.33e-08,0.00196498,-0.00373756
1448,7.245,0.09,0.09,2.31e-08,0.001966,-0.00374096
1449,7.25,0.09,0.09,2.31e-08,0.00196701,-0.00374435
1450,7.255,0.09,0.09,2.33e-08,0.00196801,-0.00374773
1451,7.26,0.09,0.09,2.35e-08,0.00196901,-0.00375111
1452,7.265,0.09,0.09,2.38e-08,0.00197,-0.00375449
1453,7.27,0.09,0.09,2.4e-08,0.00197098,-0.00375786
1454,7.275,0.09,0.09,2.43e-08,0.00197196,-0.00376123
1455,7.28,0.09,0.09,2.45e-08,0.00197293,-0.00376459
1456,7.285,0.09,0.09,2.46e-08,0.00197389,-0.00376794
1457,7.29,0.09,0.09,2.47e-08,0.00197485,-0.00377129
1458,7.295,0.09,0.09,2.48e-08,0.0019758,-0.00377463
1459,7.3,0.09,0.09,2.47e-08,0.00197674,-0.00377796
1460,7.305,0.09,0.09,2.46e-08,0.00197767,-0.00378128
1461,7.31,0.09,0.09,2.45e-08,0.0019786,-0.0037845999999999995
1462,7.315,0.09,0.09,2.43e-08,0.00197952,-0.00378791
1463,7.32,0.09,0.09,2.41e-08,0.00198043,-0.00379121
1464,7.325,0.09,0.09,2.21e-08,0.00198134,-0.0037945
1465,7.33,0.09,0.09,2.34e-08,0.00198224,-0.00379779
1466,7.335,0.09,0.09,2.37e-08,0.00198313,-0.00380107
1467,7.34,0.09,0.09,2.36e-08,0.00198401,-0.00380433
1468,7.345,0.09,0.09,2.36e-08,0.00198488,-0.00380759
1469,7.35,0.09,0.09,2.37e-08,0.00198575,-0.00381084
1470,7.355,0.09,0.09,2.39e-08,0.0019866,-0.00381408
1471,7.36,0.09,0.09,2.41e-08,0.00198745,-0.0038173
1472,7.365,0.09,0.09,2.43e-08,0.00198829,-0.00382052
1473,7.37,0.09,0.09,2.47e-08,0.00198912,-0.00382372
1474,7.375,0.09,0.09,2.52e-08,0.00198994,-0.00382692
1475,7.38,0.09,0.09,2.51e-08,0.00199075,-0.0038301000000000003
1476,7.385,0.09,0.09,2.52e-08,0.00199155,-0.00383327
1477,7.39,0.09,0.09,2.53e-08,0.00199234,-0.00383643
1478,7.395,0.09,0.09,2.54e-08,0.00199312,-0.00383957
1479,7.4,0.09,0.09,2.55e-08,0.00199389,-0.0038427
1480,7.405,0.09,0.09,2.55e-08,0.00199465,-0.00384582
1481,7.41,0.09,0.09,2.54e-08,0.00199541,-0.00384893
1482,7.415,0.09,0.09,2.54e-08,0.00199615,-0.00385202
1483,7.42,0.09,0.09,2.54e-08,0.00199688,-0.0038551
1484,7.425,0.09,0.09,2.53e-08,0.0019976,-0.00385816
1485,7.43,0.09,0.09,2.54e-08,0.00199832,-0.00386122
1486,7.435,0.09,0.09,2.55e-08,0.00199902,-0.00386425
1487,7.44,0.09,0.09,2.57e-08,0.00199971,-0.00386728
1488,7.445,0.09,0.09,2.6e-08,0.0020004,-0.00387029
1489,7.45,0.09,0.09,2.62e-08,0.00200107,-0.00387328
1490,7.455,0.09,0.09,2.65e-08,0.00200174,-0.00387626
1491,7.46,0.09,0.09,2.68e-08,0.00200239,-0.00387923
1492,7.465,0.09,0.09,2.71e-08,0.00200303,-0.00388218
1493,7.47,0.09,0.09,2.73e-08,0.00200367,-0.00388512
1494,7.475,0.09,0.09,2.75e-08,0.00200429,-0.00388804
1495,7.48,0.09,0.09,2.76e-08,0.0020049,-0.00389095
1496,7.485,0.09,0.09,2.77e-08,0.00200551,-0.00389384
1497,7.49,0.09,0.09,2.77e-08,0.0020061,-0.00389671
1498,7.495,0.09,0.09,2.78e-08,0.00200669,-0.00389958
1499,7.5,0.09,0.09,2.78e-08,0.00200726,-0.00390242
1500,7.505,0.09,0.09,2.78e-08,0.00200783,-0.00390525
1501,7.51,0.09,0.09,2.78e-08,0.00200838,-0.00390807
1502,7.515,0.09,0.09,2.78e-08,0.00200893,-0.00391086
1503,7.52,0.09,0.09,2.79e-08,0.00200946,-0.00391365
1504,7.525,0.09,0.09,2.8e-08,0.00200999,-0.00391642
1505,7.53,0.09,0.09,2.82e-08,0.00201051,-0.00391917
1506,7.535,0.09,0.09,2.82e-08,0.00201101,-0.00392191
1507,7.54,0.09,0.09,2.84e-08,0.00201151,-0.00392463
1508,7.545,0.09,0.09,2.86e-08,0.002012,-0.00392733
1509,7.55,0.09,0.09,2.88e-08,0.00201248,-0.00393002
1510,7.555,0.09,0.09,2.9e-08,0.00201296,-0.0039327
1511,7.56,0.09,0.09,2.92e-08,0.00201342,-0.00393536
1512,7.565,0.09,0.09,2.93e-08,0.00201387,-0.00393801
1513,7.57,0.09,0.09,2.95e-08,0.00201432,-0.00394064
1514,7.575,0.09,0.09,2.96e-08,0.00201476,-0.00394325
1515,7.58,0.09,0.09,2.97e-08,0.00201519,-0.00394585
1516,7.585,0.09,0.09,2.98e-08,0.00201561,-0.00394844
1517,7.59,0.09,0.09,2.98e-08,0.00201603,-0.00395101
1518,7.595,0.09,0.09,2.99e-08,0.00201643,-0.00395356
1519,7.6,0.09,0.09,3e-08,0.00201683,-0.00395611
1520,7.605,0.09,0.09,3.02e-08,0.00201723,-0.00395863
1521,7.61,0.09,0.09,3.03e-08,0.00201761,-0.00396115
1522,7.615,0.09,0.09,3.05e-08,0.00201799,-0.00396365
1523,7.62,0.09,0.09,3.07e-08,0.00201836,-0.00396613
1524,7.625,0.09,0.09,3.1e-08,0.00201873,-0.00396861
1525,7.63,0.09,0.09,3.12e-08,0.00201908,-0.00397107
1526,7.635,0.09,0.09,3.15e-08,0.00201944,-0.00397351
1527,7.64,0.09,0.09,3.17e-08,0.00201979,-0.00397595
1528,7.645,0.09,0.09,3.19e-08,0.00202013,-0.00397837
1529,7.65,0.09,0.09,3.21e-08,0.00202046,-0.00398078
1530,7.655,0.09,0.09,3.22e-08,0.00202079,-0.00398318
1531,7.66,0.09,0.09,3.24e-08,0.00202112,-0.00398556
1532,7.665,0.09,0.09,3.25e-08,0.00202144,-0.00398794
1533,7.67,0.09,0.09,3.25e-08,0.00202176,-0.0039903
1534,7.675,0.09,0.09,3.26e-08,0.00202207,-0.00399265
1535,7.68,0.09,0.09,3.26e-08,0.00202238,-0.00399499
1536,7.685,0.09,0.09,3.27e-08,0.00202268,-0.00399732
1537,7.69,0.09,0.09,3.27e-08,0.002023,-0.00399964
1538,7.695,0.09,0.09,3.27e-08,0.00202332,-0.00400194
1539,7.7,0.09,0.09,3.28e-08,0.00202365,-0.00400423
1540,7.705,0.09,0.09,3.28e-08,0.00202398,-0.0040065
1541,7.71,0.09,0.09,3.29e-08,0.00202433,-0.00400876
1542,7.715,0.09,0.09,3.3e-08,0.00202468,-0.00401101
1543,7.72,0.09,0.09,3.31e-08,0.00202504,-0.00401325
1544,7.725,0.09,0.09,3.32e-08,0.00202541,-0.00401548
1545,7.73,0.09,0.09,3.33e-08,0.00202579,-0.00401769
1546,7.735,0.09,0.09,3.34e-08,0.00202617,-0.00401989
1547,7.74,0.09,0.09,3.35e-08,0.00202656,-0.00402209
1548,7.745,0.09,0.09,3.35e-08,0.00202696,-0.00402427
1549,7.75,0.09,0.09,3.36e-08,0.00202736,-0.00402644
1550,7.755,0.09,0.09,3.36e-08,0.00202778,-0.00402861
1551,7.76,0.09,0.09,3.36e-08,0.0020282,-0.00403076
1552,7.765,0.09,0.09,3.36e-08,0.00202862,-0.00403291
1553,7.77,0.09,0.09,3.36e-08,0.00202905,-0.00403505
1554,7.775,0.09,0.09,3.35e-08,0.00202949,-0.00403718
1555,7.78,0.09,0.09,3.35e-08,0.00202994,-0.0040393
1556,7.785,0.09,0.09,3.35e-08,0.00203039,-0.00404141
1557,7.79,0.09,0.09,3.35e-08,0.00203085,-0.00404352
1558,7.795,0.09,0.09,3.35e-08,0.00203132,-0.00404562
1559,7.8,0.09,0.09,3.35e-08,0.00203179,-0.00404772
1560,7.805,0.09,0.09,3.36e-08,0.00203227,-0.00404981
1561,7.81,0.09,0.09,3.37e-08,0.00203275,-0.00405189
1562,7.815,0.09,0.09,3.38e-08,0.00203324,-0.00405397
1563,7.82,0.09,0.09,3.39e-08,0.00203374,-0.00405604
1564,7.825,0.09,0.09,3.4e-08,0.00203424,-0.00405811
1565,7.83,0.09,0.09,3.41e-08,0.00203475,-0.00406017
1566,7.835,0.09,0.09,3.41e-08,0.00203527,-0.00406223
1567,7.84,0.09,0.09,3.41e-08,0.00203579,-0.00406429
1568,7.845,0.09,0.09,3.41e-08,0.00203631,-0.00406634
1569,7.85,0.09,0.09,3.4e-08,0.00203685,-0.00406839
1570,7.855,0.09,0.09,3.39e-08,0.00203739,-0.00407044
1571,7.86,0.09,0.09,3.37e-08,0.00203793,-0.00407248
1572,7.865,0.09,0.09,3.35e-08,0.00203848,-0.00407452
1573,7.87,0.09,0.09,3.33e-08,0.00203904,-0.00407656
1574,7.875,0.09,0.09,3.31e-08,0.0020396,-0.0040786
1575,7.88,0.09,0.09,3.29e-08,0.00204017,-0.00408063
1576,7.885,0.09,0.09,3.28e-08,0.00204074,-0.00408266
1577,7.89,0.09,0.09,3.26e-08,0.00204132,-0.0040847
1578,7.895,0.09,0.09,3.26e-08,0.0020419,-0.00408673
1579,7.9,0.09,0.09,3.25e-08,0.00204249,-0.00408875
1580,7.905,0.09,0.09,3.25e-08,0.00204308,-0.00409078
1581,7.91,0.09,0.09,3.25e-08,0.00204368,-0.00409281
1582,7.915,0.09,0.09,3.25e-08,0.00204428,-0.00409483
1583,7.92,0.09,0.09,3.25e-08,0.00204489,-0.00409686
1584,7.925,0.09,0.09,3.24e-08,0.00204551,-0.00409888
1585,7.93,0.09,0.09,3.24e-08,0.00204612,-0.00410091
1586,7.935,0.09,0.09,3.23e-08,0.00204675,-0.00410293
1587,7.94,0.09,0.09,3.21e-08,0.00204737,-0.00410496
1588,7.945,0.09,0.09,3.19e-08,0.002048,-0.00410698
1589,7.95,0.09,0.09,3.17e-08,0.00204864,-0.004109000000000001
